Compound_ID,Protein_ID,Label
2170,P25100,0
2170,Q9H3N8,1
2170,Q01959,1
2170,P14842,1
2170,P08909,1
2170,P31388,0
2170,P32305,1
2170,P50406,0
2170,P23975,1
2170,P31645,0
4940,P35367,0
4940,P14416,1
4940,P21728,1
4940,P11229,0
4940,P08172,0
4940,P20309,0
4940,P08173,1
4940,P08912,0
4940,P28223,0
4940,P28335,0
4940,P35348,1
4940,P21917,1
4940,P35368,1
4940,P25100,0
667466,P35367,1
667466,P14416,0
667466,P21728,0
667466,P11229,0
667466,P08172,1
667466,P20309,1
667466,P08173,0
667466,P08912,0
667466,P28223,1
667466,P28335,0
667466,P35462,0
667466,P41595,1
115237,P35367,0
115237,P21728,0
115237,P08908,0
115237,P28335,1
115237,P08913,1
115237,P18089,1
115237,P18825,0
115237,P35348,0
115237,P21917,0
115237,P35368,0
115237,P35462,0
115237,P34969,1
115237,P28221,0
115237,P14416,0
115237,P28223,1
72287,P35367,0
72287,P21728,0
72287,P21918,0
72287,P11229,0
72287,P08172,0
72287,P20309,1
72287,P08173,0
72287,P08912,0
72287,P28223,1
72287,P28335,0
72287,P08913,0
72287,P18089,1
72287,P18825,1
72287,P35348,0
72287,P21917,0
72287,P35368,1
72287,P35462,1
72287,P25100,1
72287,P14416,0
5311507,P35367,1
5311507,P21918,1
5311507,P28223,1
5311507,P08913,1
5311507,P35348,0
5311507,P14416,0
5311507,P21728,1
71360,P35367,1
71360,P21728,1
71360,P18825,1
71360,P35348,0
71360,P21917,0
71360,P35462,0
71360,P19327,1
71360,P31388,1
71360,P32305,1
71360,P61169,1
71360,P08908,1
71360,P34969,1
71360,P50406,0
71360,P28335,1
71360,P41595,0
71360,P14416,0
71360,P28223,0
11954293,P35367,0
11954293,P14416,0
11954293,P21728,0
11954293,P08908,1
11954293,P28223,0
11954293,P28335,0
11954293,P08913,1
11954293,P18089,1
11954293,P18825,1
11954293,P08588,1
11954293,P35348,1
11954293,P21917,0
11954293,P35462,0
11954293,P34969,0
11954293,P28222,0
11954293,P50406,1
11954293,P41595,0
11954293,P07550,1
11954293,P25021,0
11954293,P47898,0
DB14185,P35367,0
DB14185,P14416,1
DB14185,P21728,1
DB14185,P21918,0
DB14185,P11229,0
DB14185,P08172,0
DB14185,P20309,1
DB14185,P08173,0
DB14185,P08912,1
DB14185,P08908,0
DB14185,P46098,0
DB14185,P28223,0
DB14185,P28335,0
DB14185,P08913,0
DB14185,P18089,0
DB14185,P18825,1
DB14185,P35348,0
DB14185,P21917,0
DB14185,P28566,1
DB14185,P35368,1
DB14185,P35462,1
DB14185,P34969,0
DB14185,P28221,1
DB14185,P28222,1
DB14185,P50406,0
4543,P35367,0
4543,P14416,0
4543,P11229,1
4543,P08172,0
4543,P20309,1
4543,P08173,1
4543,P08912,0
4543,P08908,1
4543,P28223,0
4543,P28335,0
4543,P08913,0
4543,P18089,0
4543,P18825,0
4543,P08588,1
4543,P35348,0
4543,P35368,1
4543,P50406,1
4543,P07550,1
4543,P25100,0
4543,P13945,0
4543,Q99720,0
4543,P08909,1
4543,O00264,0
4543,P48542,0
4543,P48545,1
4543,P78508,1
4543,P23975,1
4543,P31645,1
2342,P35367,0
2342,P11229,0
2342,P08172,0
2342,P20309,0
2342,P08173,1
2342,P08912,0
2342,P35354,1
2342,P14416,0
4011,P35367,0
4011,P14416,0
4011,P11229,0
4011,P08172,0
4011,P20309,0
4011,P08173,0
4011,P08912,0
4011,P28223,1
4011,P28335,0
4011,P08913,0
4011,P18089,1
4011,P18825,1
4011,P35348,0
4011,P35368,1
4011,P34969,0
4011,P25100,1
4011,P48542,0
4011,P48545,0
4011,Q9HCF6,0
4011,P23975,0
27400,P35367,0
27400,P11229,1
27400,P08172,1
27400,P20309,0
27400,P08913,0
27400,P18089,0
27400,P18825,1
27400,P35348,0
27400,P35368,0
27400,P25100,0
27400,P28566,0
27400,P30939,1
27400,P28223,0
27400,P28335,1
27400,P28221,1
27400,P28222,1
27400,P41595,0
27400,P08908,0
5284550,P35367,1
5284550,P11229,1
5284550,P08172,0
5284550,P20309,0
5284550,P08173,1
5284550,P08912,0
5284550,P08908,1
5284550,P28223,1
5284550,P23975,1
5284550,P31645,1
5284550,P08913,0
5284550,P18089,1
5284550,P18825,0
5284550,P35348,0
5284550,P35368,1
5284550,P25100,1
1201549,P35367,1
1201549,P23975,0
1201549,P31645,0
1201549,Q01959,1
1201549,Q695T7,1
1201549,P23977,1
1201549,P08482,1
1201549,P10980,1
1201549,P08172,0
1201549,P20309,0
1201549,P08173,0
1201549,P08912,1
1201549,P11229,1
146570,P35367,1
146570,P14416,1
146570,P11229,0
146570,P08908,1
146570,P28223,0
146570,P23975,0
146570,P28335,0
146570,P08913,1
146570,P18089,0
146570,P18825,0
146570,P35348,0
146570,P35368,0
146570,P25100,1
146570,Q01959,0
146570,P31645,0
5504,P35367,0
5504,P25021,0
5504,P35368,1
5504,P25100,1
5504,P35348,0
5504,P08913,0
5504,P18089,1
5504,P18825,0
4184,P35367,1
4184,P14416,0
4184,P21728,0
4184,P21918,0
4184,P08908,1
4184,P23975,1
4184,P41145,0
4184,P31645,0
4184,P35462,1
4184,P30939,0
4184,Q9H3N8,1
4184,Q01959,0
4184,P28334,0
4184,P14842,1
4184,P30994,1
4184,P08909,1
4184,P31388,1
4184,P32304,1
4184,P32305,1
4184,P28223,1
4184,P28335,1
4184,P35348,1
4184,P35368,0
4184,P34969,0
4184,P50406,1
4184,P41595,1
4184,P25100,0
4184,P08913,0
4184,P18089,1
4184,P18825,1
4205,P35367,1
4205,P41145,1
4205,P35348,0
4205,P35368,1
4205,P25100,1
4205,Q9UE69,0
4205,P46098,0
4205,O95264,1
4205,Q8WXA8,1
4205,Q70Z44,1
4205,A5X5Y0,1
4205,P41595,0
4205,P18089,0
4205,P18825,1
4205,P28223,0
4205,P28335,0
4205,P08913,0
5533,P35367,0
5533,P08908,1
5533,P08913,0
5533,P35348,1
5533,P14842,0
5533,P08909,0
5533,P31645,0
5533,P41595,0
5533,P28223,1
5533,P28335,1
5584,P35367,1
5584,P14416,0
5584,P21728,1
5584,P21918,1
5584,P11229,1
5584,P08172,0
5584,P20309,0
5584,P08173,1
5584,P08912,0
5584,P08908,1
5584,P46098,1
5584,P28223,1
5584,P28335,1
5584,P08913,1
5584,P18089,1
5584,P08588,0
5584,P35348,0
5584,P35368,0
5584,P28221,0
5584,P07550,0
5584,P13945,0
5584,P08909,1
5584,Q01959,1
5584,P23975,0
5584,P31645,0
5276854,P35367,1
5276854,P28223,1
5276854,P35372,0
5276854,P28335,1
5276854,P08913,0
5276854,P18089,0
5276854,P18825,1
5276854,P35348,1
5276854,P35368,1
5276854,P41595,0
5276854,P25100,1
5276854,P41146,1
DB06229,P35367,1
DB06229,P14416,1
DB06229,P28223,1
DB06229,P28335,0
DB06229,P08913,0
DB06229,P18089,0
DB06229,P18825,1
DB06229,P35348,0
DB06229,P35368,0
DB06229,P41595,0
DB06229,P25100,1
11154555,P35367,1
11154555,P41595,0
11154555,P35462,1
11154555,P08908,0
11154555,P28223,1
11154555,P14416,0
115368,P35367,0
115368,P08908,0
115368,P28223,1
115368,P35348,0
115368,P35368,1
115368,P25100,1
115368,P14842,0
115368,P35462,1
115368,P14416,0
115368,P21917,0
43815,P35367,0
43815,P14416,1
43815,P21728,1
43815,P21918,1
43815,P11229,0
43815,P08172,0
43815,P20309,1
43815,P08173,0
43815,P08912,1
43815,P08908,1
43815,P46098,1
43815,P28223,0
43815,P23975,0
43815,P28335,0
43815,P08913,1
43815,P18089,0
43815,P18825,0
43815,P08588,0
43815,P35348,0
43815,P28566,0
43815,P35368,1
43815,P34969,1
43815,P28221,1
43815,P28222,0
43815,P50406,0
43815,P41595,0
43815,P07550,1
43815,P25100,0
43815,P13945,0
43815,P30939,1
43815,O95264,0
43815,Q13639,1
43815,Q8WXA8,0
43815,Q70Z44,0
43815,A5X5Y0,0
43815,Q99571,1
43815,P31645,0
2771,P35367,1
2771,P23975,1
2771,P31645,1
16960,P35367,0
4917,P35367,0
4917,P08913,0
4917,P18089,0
4917,P18825,1
4917,P35348,1
4917,P35368,1
4917,P25100,0
4917,P21728,1
4917,P35462,0
4917,P21917,1
4917,P14416,0
441281,P35367,0
2444,P35367,0
26035,P35367,1
2795,P35367,1
2350,P35367,0
108092,P35367,1
108092,P08183,1
3085218,P35367,1
3085218,P28223,1
3085218,P28335,0
3085218,P08913,0
3085218,P18089,0
3085218,P18825,1
3085218,P41595,0
2710,P35367,1
21772,P35367,1
21772,P28223,0
21772,P31645,0
20055414,P35367,1
20055414,P28223,0
20055414,P28335,0
20055414,P31645,0
20055414,P08913,1
20055414,P18089,0
20055414,P18825,1
20055414,P35348,0
20055414,P35368,0
20055414,P25100,1
5576,O43497,1
4199,P14416,1
4199,P21728,1
4199,P11229,0
4199,P28223,0
4199,P28335,0
4199,P31645,0
4199,P41595,0
4199,P22303,1
4199,P21397,0
18104,P14416,1
18104,P21728,1
18104,P21918,1
17676,P14416,0
17676,P21728,1
17676,P10275,0
72301,P14416,0
72301,P21728,0
4927,P14416,1
4927,P11229,1
4927,P08172,0
4927,P20309,1
4927,P08173,1
4927,P08912,0
4927,P0DP23,0
4927,P28223,0
4927,P35348,1
4927,P25021,1
4927,P35367,0
3007,P14416,1
3007,P27338,1
3007,P21397,1
3007,P31645,1
3007,P08913,1
3007,P18089,1
3007,P18825,0
3007,P08588,0
3007,P35348,1
3007,Q99870,1
3007,P35368,1
3007,P07550,0
3007,P25100,0
3007,P13945,1
3007,Q16568,0
3007,Q96RJ0,1
3007,P35218,1
3007,P43166,1
3007,P23975,1
3007,Q01959,0
3007,Q05940,0
6018,P14416,0
6018,P54219,0
6018,Q05940,0
8223,P14416,1
8223,P21728,0
8223,P21918,1
8223,P23975,1
8223,P08913,0
8223,P18089,0
8223,P28566,0
8223,P30940,0
8223,P14842,0
8223,P08909,0
8223,P35364,0
8223,P30966,0
8223,P47898,1
8223,P50406,1
8223,P31388,0
8223,P32304,0
8223,P28223,0
8223,P28335,0
8223,P41595,0
8223,P30939,1
8223,P08908,0
8223,P35348,0
8223,P35368,0
8223,P28222,0
8223,P25100,0
8223,P28221,1
8969,P14416,0
8969,P28223,1
8969,P28335,1
8969,P48048,0
8969,P35462,0
8969,Q14500,1
8969,Q14654,1
8969,Q9UNX9,1
8969,Q15842,0
8969,P78508,1
8969,Q99712,1
8969,P28334,0
8969,P28566,0
8969,P30940,0
8969,P30939,0
8969,P30994,0
8969,P30966,0
8969,P47898,0
8969,P34969,1
8969,P08908,1
8969,P28221,1
8969,P28222,1
8969,P41595,1
8969,P08913,0
8969,P18089,1
8969,P18825,1
213046,P14416,1
213046,P08908,0
213046,P28223,1
213046,P19327,1
213046,P14842,0
213046,P61169,0
213046,P08913,1
213046,P18825,0
213046,P34969,0
DB06454,P14416,0
DB06454,P08908,0
DB06454,P35462,1
DB06477,P14416,1
DB06477,P21917,0
DB06477,P35462,0
2196,P14416,1
2196,P28223,0
2196,P42261,0
2196,P48058,0
2196,P42262,0
2196,P42263,0
3396,P14416,1
3396,Q06432,1
3396,P08908,1
3396,P28221,1
3396,P28566,0
3396,P35367,1
3396,P28223,0
10071196,P14416,0
10071196,P28223,0
40589,P14416,0
40589,P11229,1
40589,P08172,1
40589,P20309,0
40589,P08173,1
40589,P08912,0
40589,P28223,0
40589,P28335,1
40589,P08913,0
40589,P18089,0
40589,P18825,1
40589,P35348,0
40589,P35368,1
40589,P25100,1
47953,P14416,1
47953,P23975,0
47953,P31645,0
DB05964,P14416,0
DB05964,P23975,0
DB05964,P31645,1
10993014,P14416,1
10993014,P35462,0
10993014,Q9UE69,0
DB11274,P14416,1
DB11274,P21728,1
DB11274,P21918,1
DB11274,P35462,0
43008,P14416,1
9614919,P14416,1
16058752,P14416,1
DB13345,P14416,0
DB13345,P21728,1
DB13345,P21918,0
DB13345,P08908,1
DB13345,P46098,0
DB13345,P28223,1
DB13345,P28335,0
DB13345,P08913,0
DB13345,P18089,0
DB13345,P18825,1
DB13345,P08588,0
DB13345,P35348,1
DB13345,P21917,0
DB13345,P28566,0
DB13345,P35368,0
DB13345,P35462,0
DB13345,P34969,0
DB13345,P28221,0
DB13345,P28222,1
DB13345,P50406,1
DB13345,P41595,1
DB13345,P07550,0
DB13345,P25100,1
DB13345,P13945,0
DB13345,P30939,1
DB13345,O95264,0
DB13345,Q13639,1
DB13345,Q8WXA8,1
DB13345,Q70Z44,0
DB13345,A5X5Y0,1
DB11275,P14416,1
DB11275,P21728,0
DB11275,P21918,1
DB11275,P21917,1
DB11275,P35462,1
2157,O95180,1
2157,P37231,0
2157,Q9NY47,0
2157,P10828,1
2157,P10827,0
2157,Q96RP8,1
2157,P15389,1
2157,P35348,1
2157,P35368,1
2157,P25100,0
2157,P35498,1
2157,Q99250,1
2157,Q9NY46,0
2157,P35499,1
2157,Q14524,1
2157,Q9UQD0,1
2157,Q15858,1
2157,Q9Y5Y9,1
2157,Q9UI33,0
2157,Q14654,1
2157,P51787,1
2157,Q9UK17,0
2157,P48549,0
2157,P48544,1
2157,Q15842,0
2157,Q14500,1
2157,Q12809,0
2157,P08588,1
3333,O95180,0
3333,Q08289,1
3333,P0DP23,0
3333,P54750,1
3333,Q01064,0
3333,P54289,1
3333,Q9NY47,1
3333,P63316,0
3333,P08235,1
3333,P02585,1
3333,P13569,0
3333,O60840,0
3333,Q13936,1
3333,Q01668,0
3333,Q13698,1
4485,O95180,1
4485,Q08289,1
4485,P0DP23,0
4485,P54289,1
4485,Q09470,1
4485,Q02485,0
4485,P22002,1
4485,P23415,1
4485,O75311,0
4485,P48167,1
4485,P16388,0
4485,P63142,0
4485,P22460,1
4485,Q17ST2,1
4485,P15388,1
4485,Q9HCF6,1
4485,O75469,0
4485,Q13936,0
4485,Q13698,0
4485,O60840,1
4485,Q01668,0
3784,O95180,0
3784,Q08289,0
3784,P54289,1
3784,Q9NY47,1
3784,Q01815,0
3784,Q9JIS7,0
3784,Q13698,1
3784,O60840,0
3784,Q13936,0
3784,Q01668,1
4507,O95180,0
4507,Q08289,0
4507,P54289,1
4507,Q9NY47,0
4507,Q06432,1
4507,Q02485,0
4507,O15554,0
4507,Q13936,0
4507,Q13698,0
4507,O60840,1
4507,Q01668,0
40704,Q13698,1
60854,P21728,1
60854,P21918,0
60854,P11229,1
60854,P08172,1
60854,P20309,1
60854,P08173,0
60854,P08912,1
60854,P46098,0
60854,P08913,1
60854,P18089,0
60854,P18825,0
60854,P35348,1
60854,P21917,1
60854,P35368,1
60854,P35462,1
60854,P50406,1
60854,P31645,0
60854,P35367,0
60854,P08908,0
60854,P28335,0
60854,P28566,0
60854,P34969,0
60854,P28221,1
60854,P28222,1
60854,P14416,0
60854,P28223,1
8226,P21728,1
8226,P28566,1
8226,P30939,1
8226,P28223,0
8226,P14842,0
8226,P08909,1
8226,P28335,1
8226,P41595,1
8226,P35348,0
8226,P35368,0
8226,P25100,0
8226,P08913,1
8226,P18089,0
8226,P18825,0
5440,P21728,0
5440,P21917,0
5440,P14416,0
26934,P21728,1
26934,P08913,0
26934,P18089,0
26934,P18825,0
26934,P08588,1
26934,P07550,0
3964,P21728,1
3964,P21918,0
3964,P11229,0
3964,P08172,0
3964,P20309,0
3964,P08173,1
3964,P08912,1
3964,P08908,1
3964,P46098,0
3964,P23975,0
3964,P31645,0
3964,P08913,1
3964,P18089,1
3964,P18825,1
3964,P08588,0
3964,P35348,0
3964,P28566,1
3964,P35368,1
3964,P34969,1
3964,P28221,1
3964,P28222,0
3964,Q9H3N8,0
3964,P25021,1
3964,Q01959,0
3964,P47898,1
3964,P31388,1
3964,P32305,0
3964,Q5JUK3,1
3964,P35367,1
3964,P28335,1
3964,P21917,1
3964,P35462,0
3964,P50406,0
3964,P14416,1
3964,P28223,0
5568,P21728,0
5568,P11229,0
5568,P08172,0
5568,P41595,1
5568,P14416,1
5073,P21728,0
5073,P08913,1
5073,P18089,0
5073,P18825,0
5073,P21917,0
5073,P19327,0
5073,P28222,1
5073,P28566,0
5073,P30939,1
5073,P14842,0
5073,P50406,1
5073,P31388,0
5073,P32305,1
5073,P25100,1
5073,P35367,1
5073,P08908,1
5073,P28335,1
5073,P35348,0
5073,P35368,0
5073,P35462,1
5073,P34969,1
5073,P28221,1
5073,P14416,1
5073,P28223,0
4748,P21728,1
4748,P0DP23,0
4748,P28223,1
4748,P28335,1
4748,P50406,0
4748,P31388,1
4748,P32305,1
4748,P34969,0
4748,P35367,1
4748,P14416,0
5002,P21728,1
5002,P21918,0
5002,P11229,1
5002,P08172,0
5002,P20309,1
5002,P08173,0
5002,P08912,1
5002,P46098,1
5002,P28335,1
5002,P08913,0
5002,P18089,0
5002,P18825,1
5002,P35348,0
5002,P21917,1
5002,P35368,0
5002,P35462,0
5002,P34969,1
5002,P28222,1
5002,P50406,0
5002,P25100,1
5002,P30939,1
5002,P23975,0
5002,P35367,1
5002,P08908,1
5002,P28566,0
5002,P28221,0
5002,P14416,0
5002,P28223,0
9429,P21728,0
9429,P08908,0
9429,P28223,1
9429,P35348,1
9429,P35368,0
9429,P14416,1
4830,P21728,1
4830,P08913,1
4830,P35348,0
4830,P21917,0
4830,P35368,1
4830,P35462,1
4830,P41595,1
4830,P25100,1
4830,P08908,1
4830,P28222,1
4830,P28221,1
4830,P35367,0
4830,P28223,1
4830,P14416,1
5311070,P21728,0
5311070,P18901,1
5736,P21728,0
5736,P21918,1
5736,P28335,0
5736,P31388,0
5736,P32305,0
5736,P18089,0
5736,P35462,1
5736,P21917,1
5736,P35367,1
5736,P28223,0
5736,P23975,0
5736,P31645,1
5736,P34969,1
5736,P50406,0
5736,P30939,1
5736,P08908,1
5736,P28222,0
5736,P28221,1
5736,P28566,1
5736,P14416,0
3086401,P21728,0
3086401,P21918,0
3086401,P14416,0
DB11584,P21728,0
DB11584,P21918,0
3341,P21918,0
3341,P08913,1
3341,P18089,1
3341,P18825,0
3341,P35348,0
3341,P35368,1
3341,P25100,0
3341,P21917,0
3341,P21728,0
5281881,P11229,1
5281881,P28223,1
5281881,P35348,1
5281881,P35462,0
5281881,P21918,0
5281881,P14416,1
5281881,P21728,1
25137844,P11229,1
25137844,P20309,0
5314,P11229,0
5314,P08172,1
5314,P20309,1
5314,Q693P7,0
5314,Q9GZZ6,1
5314,P02708,1
3114,P11229,1
3114,P08172,0
3114,P20309,0
3114,P19652,1
3114,Q9NZV8,1
3114,Q9UK17,1
3114,Q12809,0
3114,P35498,1
3114,Q99250,0
3114,Q9NY46,1
3114,P35499,0
3114,Q9UQD0,0
3114,Q15858,0
3114,Q9Y5Y9,1
3114,Q9UI33,0
3114,Q14524,1
657308,P11229,0
657308,P08172,1
657308,P20309,0
5405,P11229,1
5405,P08172,0
5405,P20309,1
5405,P08173,0
5405,P08912,1
5405,P51589,1
5405,O95259,0
5405,Q12809,0
5405,P35367,1
2913,P11229,0
2913,P08172,0
2913,P20309,0
2913,P28223,0
2913,P28335,0
2913,P50406,1
2913,P31388,0
2913,P32305,1
2913,P35348,0
2913,P35368,0
2913,P25100,0
2913,P34969,0
2913,P35367,0
20299,P11229,1
20299,P08172,0
20299,P20309,0
21867154,P11229,0
21867154,P08172,1
21867154,P20309,1
4474,P11229,0
4474,P08172,0
4474,P20309,0
4474,P08173,0
4474,P08912,0
4474,Q08289,0
4474,P0DP23,0
4474,P54750,0
4474,Q01064,1
4474,P35348,1
4474,P54289,0
4474,P35368,0
4474,P25100,1
4474,P0DMS8,1
4474,P15385,0
4474,O60840,0
4474,Q13698,1
4474,Q13936,1
4474,Q01668,0
6646,P11229,0
6646,P08172,1
6646,P20309,1
6646,P08173,0
6646,P08912,0
6834,P11229,1
6834,P08172,1
6834,P20309,0
6834,P08173,1
6834,P08912,0
6834,P35367,0
9933193,P11229,0
9933193,P08172,0
9933193,P20309,1
4057,P11229,1
4057,P08172,0
4057,P08173,1
4057,P20309,1
6918558,P11229,0
6918558,P08173,0
6918558,P08912,1
6918558,P08172,0
6918558,P20309,1
24199,P11229,1
24199,P08482,1
24199,P08912,0
24199,P08172,1
24199,P20309,0
24199,P08173,0
DB11181,P11229,1
DB11181,P08172,0
DB11181,P20309,0
DB11181,P08173,1
DB11181,P08912,1
5457,P11229,1
5457,P08172,0
5457,P20309,1
5457,P08173,0
5457,P08912,0
5457,P35367,0
DB13581,P11229,1
DB13581,P08172,0
DB13581,P20309,0
DB13581,P08173,0
DB13581,P08912,0
4168,P11229,1
4168,Q13639,1
4168,P97288,1
4168,P61168,0
4168,O95264,1
4168,P46098,0
4168,P14416,0
5284632,P11229,1
5749,P11229,1
5749,P08173,0
6729,P11229,1
6729,P35367,0
3162,P11229,0
3162,Q14994,0
3162,P35367,0
6172,P11229,0
6172,P08912,1
6172,Q15822,0
6172,P08172,0
6172,P22303,0
2784,P11229,0
2784,P10980,1
2784,P08172,0
2784,P20309,0
446220,P11229,0
446220,P08172,0
446220,Q9UI33,1
446220,Q14524,1
446220,P23975,1
446220,P31645,1
446220,Q01959,1
446220,Q99720,0
446220,Q9Y5Y9,1
446220,P23141,0
446220,P46098,0
446220,P23977,0
446220,O95264,1
4097,P11229,1
4097,P25021,1
2911,P11229,0
3354,P11229,0
3354,P08172,0
3354,Q9Y233,0
3354,Q9NP56,1
3354,Q9HCR9,1
3354,P54750,1
3354,Q14123,1
3354,O00408,1
3354,Q14432,0
3354,Q13370,0
3354,P27815,1
3354,Q07343,0
3354,Q08493,1
3354,Q08499,0
3354,Q13946,1
3354,O60658,0
3354,Q01064,1
3354,O95263,1
23897,P11229,0
23897,P08908,1
23897,P35367,1
23897,P28223,1
23897,P14416,1
DB05152,P11229,1
708857,P11229,0
708857,Q9HC97,1
5281042,P08172,1
5281042,P20309,0
5281042,Q15822,1
5281042,P06276,1
441289,P08172,1
441289,P20309,1
441289,Q15822,0
441289,P02708,1
50192,P08172,0
50192,P20309,1
50192,Q15822,0
6433090,P08172,1
6433090,P11229,0
6433090,P20309,1
6852391,P08172,1
6852391,P20309,0
441290,P08172,0
441290,P46098,0
441290,Q15822,0
3100,P08172,0
3100,P35367,0
5284551,P08172,1
5284551,Q15822,1
21233,P08172,0
21233,Q15822,1
5311399,P08172,0
3775,P20309,1
3775,P08173,1
1993,P20309,1
1993,P08482,0
1993,P10980,0
1993,P08483,1
1993,P08485,0
DB13720,P20309,1
5487427,P08173,0
5487427,P08912,1
5487427,P11229,1
5487427,P08172,0
5487427,P20309,1
11434515,P08173,1
11434515,P08912,1
11434515,P11229,1
11434515,P08172,0
11434515,P20309,1
4506,P35498,0
4506,P24046,1
4506,P28476,1
4506,A8MPY1,1
4506,P14867,0
4506,P47869,1
4506,P34903,0
4506,P48169,0
4506,P31644,0
4506,Q16445,1
4506,P18505,0
4506,P47870,0
4506,P28472,1
4506,O14764,1
4506,P78334,1
4506,Q8N1C3,1
4506,P18507,0
4506,Q99928,0
4506,O00591,0
4506,Q9UN88,0
4753,P35498,0
4756,P35498,0
21733122,P35498,0
21733122,Q99250,1
21733122,Q9NY46,0
21733122,Q9UQD0,1
9837243,P35498,1
9837243,Q9UI33,0
9837243,Q14524,1
9837243,Q15858,0
9837243,Q99250,0
9837243,Q9NY46,1
9837243,P35499,1
9837243,Q07699,0
9837243,O60939,0
9837243,Q9NY72,1
9837243,Q8IWT1,1
9837243,Q9Y5Y9,0
9837243,Q01118,0
9837243,Q9UQD0,0
9837243,Q02563,1
9837243,Q7L0J3,0
DB13269,P35498,1
DB13269,Q9UI33,1
DB13269,Q14524,1
DB13269,Q15858,0
DB13269,Q99250,1
DB13269,Q9NY46,0
DB13269,P35499,1
DB13269,Q07699,0
DB13269,O60939,1
DB13269,Q9NY72,1
DB13269,Q8IWT1,0
DB13269,Q9Y5Y9,0
DB13269,Q01118,1
DB13269,Q9UQD0,1
10767,P35498,0
10767,Q9UI33,1
10767,Q14524,1
10767,Q15858,1
10767,Q99250,0
10767,Q9NY46,1
10767,P35499,0
10767,Q9Y5Y9,0
10767,Q01118,1
10767,Q9UQD0,1
6843,P35498,1
6843,Q9UI33,1
6843,Q14524,0
6843,Q15858,0
6843,Q99250,0
6843,Q9NY46,1
6843,P35499,1
6843,Q9Y5Y9,1
6843,Q01118,0
6843,Q9UQD0,0
10770,Q14524,1
10770,Q9Y5Y9,1
52195,Q14524,1
7699,Q14524,0
5734,P00918,1
5734,P22748,0
5734,P27338,1
5734,P21397,1
5734,Q16790,0
5734,P07451,0
5734,P35218,1
5734,Q9Y2D0,0
5734,P23280,0
5734,P35219,1
5734,Q9NS85,0
5734,O75493,1
5734,Q8N1Q1,0
5734,Q9ULX7,1
5734,Q07699,1
5734,O60939,1
5734,Q9NY72,0
5734,Q8IWT1,1
5734,P00915,0
5734,O43570,0
5734,P43166,1
5734,Q9UQD0,0
5734,Q9Y5Y9,0
5734,Q9P0X4,0
5734,O43497,0
5734,O95180,1
5734,P35498,1
5734,Q9UI33,1
5734,Q14524,0
5734,Q15858,1
5734,Q99250,1
5734,Q9NY46,0
5734,P35499,1
119607,P00918,0
119607,P07451,1
119607,O43570,0
119607,P35354,0
5355,P00918,0
5355,P07451,0
5355,P00915,0
5355,O43570,0
5355,P43166,1
5355,P35462,0
5355,P14416,0
3440,P00918,1
3440,Q9HC97,1
3440,P55011,1
3440,Q13621,0
14309,P00918,1
4347,P00918,0
120231,P00918,0
444612,P00918,0
4290,P00918,0
446275,P00918,0
3013848,P00918,1
446241,P00918,0
5287541,P00918,1
5287541,P08842,1
446237,P00918,0
446276,P00918,0
2144,P00918,0
1604,P00918,0
445770,P00918,0
9864,P00918,1
9864,P43235,1
9864,P05091,0
9864,P30837,0
9864,P51648,0
446242,P00918,0
65077,P00918,1
445393,P00918,1
4293,P00918,0
446239,P00918,0
4369101,P00918,1
4369172,P00918,0
446274,P00918,1
1387,P00918,1
17754181,P00918,0
4316,P00918,0
9257,P00918,0
5496599,P00918,1
4369171,P00918,0
1758,P00918,1
4288,P00918,1
4369102,P00918,0
446277,P00918,1
8747,P00918,1
8747,P69488,0
1759,P00918,1
5288859,P00918,0
4369103,P00918,0
446238,P00918,0
193512,P00918,1
1514,P00918,1
3092847,P00918,0
446240,P00918,1
4369414,P00918,0
4369413,P00918,1
5289159,P00918,1
11069133,P00918,1
11245700,P00918,1
23653514,P00918,0
18794,P00918,1
18794,P00915,0
18794,O43570,0
444607,P00918,1
12598931,P00918,1
462919,P00918,0
11188898,P00918,0
165323,P00918,0
444849,P00918,0
1700,P00918,0
688424,P00918,0
44144383,P00918,0
96876,P00918,1
891831,P00918,0
6852128,P00918,0
5356,P00918,1
9804302,P00918,0
9912519,P00918,1
6604229,P00918,0
14611919,P00918,0
6852129,P00918,1
6852129,P14174,1
169682,P00918,1
68844,P22748,1
68844,P07451,0
68844,P35218,0
68844,O43570,0
68844,Q9ULX7,0
68844,P43166,0
68844,P00915,1
68844,P00918,1
4943,Q99250,0
4943,P35499,1
4943,O88704,1
4943,P14867,1
4943,P47869,1
4943,P34903,0
4943,P48169,0
4943,P31644,0
4943,Q16445,1
4943,P18505,1
4943,P47870,1
4943,P28472,1
4943,O14764,1
4943,P78334,1
4943,Q8N1C3,1
4943,P18507,1
4943,Q99928,1
4943,O00591,1
4943,Q9UN88,0
28693,Q99250,1
28693,P28222,0
28693,P28221,1
28693,P28566,1
28693,P30939,1
28693,P30940,0
28693,P28223,0
28693,P30994,0
28693,P41595,1
28693,P28335,0
28693,P47898,1
28693,P50406,0
28693,P31388,1
28693,P34969,1
28693,P32304,1
28693,P32305,0
DB13908,Q99250,0
4684,P35499,1
26175,P27338,0
26175,P21397,0
26175,P28223,1
26175,P23975,0
26175,P31645,1
26175,Q01959,1
26175,Q05940,0
26175,P54219,1
31721,P27338,1
31721,P21397,0
