Compound_ID,DrugBank,IUPHAR,KEGG,Protein_ID,Label
9838022,TRUE,,,P31645,1
9838022,TRUE,TRUE,TRUE,P35372,0
9838022,TRUE,TRUE,TRUE,P23975,0
46936176,TRUE,,,O75311,0
46936176,TRUE,,,P28472,1
5284569,TRUE,,,P41143,0
5284569,TRUE,,,Q99720,1
5284569,,TRUE,,P41145,0
5284569,TRUE,TRUE,TRUE,P35372,1
5284371,TRUE,,,P41143,0
5284371,TRUE,,,P41145,0
5284371,TRUE,TRUE,,P35372,0
6916249,TRUE,,,P41143,1
6916249,TRUE,,,P35372,0
6916249,TRUE,,,P41145,0
10100,TRUE,,,P41143,0
10100,TRUE,,,P41145,1
10100,TRUE,,,P23141,0
10100,TRUE,,TRUE,P35372,1
41693,TRUE,,,P41143,1
41693,TRUE,,,P41145,0
41693,,TRUE,,P33535,0
41693,TRUE,TRUE,TRUE,P35372,0
5359272,TRUE,,,P41143,1
5359272,TRUE,,,P41145,0
5359272,,TRUE,,Q14957,1
5359272,TRUE,TRUE,TRUE,P35372,1
60815,TRUE,,,P41143,1
60815,TRUE,,,P41145,0
60815,TRUE,,TRUE,P35372,1
644073,TRUE,,,P41143,0
644073,TRUE,,,P41146,1
644073,TRUE,TRUE,TRUE,P35372,0
644073,TRUE,TRUE,TRUE,P41145,1
13505,TRUE,,,P41143,0
13505,TRUE,,TRUE,P35372,1
5284604,TRUE,,,P41143,1
5284604,TRUE,,TRUE,P35372,1
62296,TRUE,,,P41143,0
62296,TRUE,,,P35372,1
62296,TRUE,,,P41145,0
10668,TRUE,,,P41143,1
10668,TRUE,,,P35372,0
5462328,TRUE,,,P41143,0
5462328,TRUE,,,P41145,1
5462328,TRUE,,,P23141,1
5462328,TRUE,,TRUE,P35372,1
26721,TRUE,,,P41143,1
26721,TRUE,,,P35372,0
26721,TRUE,,,P41145,1
26721,TRUE,,,P41146,0
26721,TRUE,,,P01189,1
26721,TRUE,,,O60858,0
62156,TRUE,,,P41143,0
62156,TRUE,,,P41145,1
62156,TRUE,,TRUE,P35372,1
61996,TRUE,,,P41143,1
61996,TRUE,,,P35372,1
61996,TRUE,,,P41145,0
DB06230,TRUE,,,P41143,0
DB06230,TRUE,,,P35372,1
DB06230,TRUE,,,P41145,0
DB06409,TRUE,,,P41143,1
DB06409,TRUE,,,P35372,0
DB06409,TRUE,,,P41145,0
621174,TRUE,,,P41143,1
621174,TRUE,,,P35372,1
621174,TRUE,,,P41145,0
5311356,TRUE,,,P41143,0
5311356,TRUE,,,P41145,0
5311356,TRUE,,TRUE,P35372,0
DB14146,TRUE,,,P41143,0
DB14146,TRUE,,,P35372,0
DB14146,TRUE,,,P41145,1
5362436,TRUE,,,P28223,0
5362436,TRUE,,,P28335,0
5362436,TRUE,,,P41595,0
5362436,TRUE,,,Q13639,0
3241,TRUE,,,P28223,0
3241,TRUE,,,P08913,1
3241,TRUE,,,P35348,1
3241,TRUE,,,P34969,0
3241,TRUE,,,P25021,1
3241,TRUE,TRUE,TRUE,P35367,1
1615,TRUE,,,P28223,1
1615,TRUE,,,P28335,0
1615,TRUE,,,P41595,1
1615,TRUE,,TRUE,P23975,1
1615,TRUE,,TRUE,P31645,1
1615,TRUE,,TRUE,Q01959,0
1615,TRUE,,TRUE,Q05940,0
54477,TRUE,,,P28223,0
54477,TRUE,,,P21917,1
54477,TRUE,,,P35462,1
54477,TRUE,,,Q99720,1
54477,TRUE,,TRUE,P14416,1
6089,TRUE,,,P28223,1
6089,TRUE,,,Q99720,1
6089,,TRUE,,P28221,0
6089,TRUE,TRUE,,P50406,1
2801,TRUE,,,P28223,1
2801,TRUE,,,P28335,0
2801,TRUE,,,P41595,1
2801,TRUE,,,P09211,0
2801,,TRUE,,Q01959,0
2801,,TRUE,,P48542,1
2801,,TRUE,,P48545,0
2801,TRUE,TRUE,TRUE,P23975,0
2801,TRUE,TRUE,TRUE,P31645,0
98527,TRUE,,,P28223,1
98527,TRUE,,,P28335,1
2159,TRUE,,,P28223,0
2159,TRUE,,,P34969,1
2159,,TRUE,,P19020,1
2159,TRUE,,TRUE,P35462,0
2159,TRUE,TRUE,TRUE,P14416,1
119590,TRUE,,,P28223,0
119590,TRUE,,,P28335,1
73333,TRUE,,,P28223,1
5486684,TRUE,,,P28223,1
5486684,TRUE,,,P28335,1
DB13940,TRUE,,,P28223,1
DB13940,TRUE,,,P28335,0
DB13948,TRUE,,,P28223,0
145068,TRUE,,,P14902,1
145068,TRUE,,,P04731,0
145068,TRUE,,,P33402,1
16089915,TRUE,,,P35372,0
16089915,TRUE,,,P41145,1
134601,TRUE,,,Q8NER1,0
134601,TRUE,,TRUE,Q8TE23,0
134601,TRUE,,TRUE,Q7RTX0,1
159055,TRUE,,,Q8NER1,1
159055,TRUE,,,O75762,0
159055,TRUE,,,Q7Z2W7,0
159055,TRUE,,,Q8NET8,0
159055,TRUE,,,P00183,0
104826,TRUE,,,Q8NER1,1
DB11324,TRUE,,,Q8NER1,1
DB11345,TRUE,,,Q8NER1,0
DB11345,TRUE,,,O75762,0
DB11345,TRUE,,,Q7Z2W7,1
DB11345,TRUE,,,Q8NET8,0
DB14050,TRUE,,,Q8NER1,1
DB14050,TRUE,,,O75762,0
DB14050,TRUE,,,Q9Y5S1,0
DB14050,TRUE,,,F5GY58,0
16760554,TRUE,,,Q16678,1
16760554,TRUE,,,P04798,1
16760554,TRUE,,,Q16665,0
16760554,TRUE,,,P21964,0
16760554,TRUE,,,P11511,0
10680,TRUE,,,Q16678,0
10680,TRUE,,,P11474,1
10680,TRUE,,,O95718,0
10680,TRUE,,,P0A3R9,1
10680,,TRUE,,P25099,1
10680,,TRUE,,P29274,0
10680,,TRUE,,P0DMS8,0
172469,TRUE,,,P15559,0
172469,TRUE,,,P09211,1
68238,TRUE,,,P15559,1
1667,TRUE,,,P15559,0
4470790,TRUE,,,P15559,1
4469805,TRUE,,,P15559,1
394347,TRUE,,,P15559,1
17753965,TRUE,,,P15559,1
17753965,TRUE,,,P38489,0
17753965,TRUE,,,P41407,0
5287703,TRUE,,,P15559,1
3406,TRUE,,,P04040,1
3406,TRUE,,TRUE,P07327,0
3406,TRUE,,TRUE,P00325,1
3406,TRUE,,TRUE,P00326,0
187,TRUE,,,P36544,0
187,TRUE,,,P22303,0
187,,TRUE,,P08482,0
187,,TRUE,,P10980,1
187,,TRUE,,P08483,0
187,,TRUE,,P08912,1
187,TRUE,TRUE,,P11229,1
187,TRUE,TRUE,,P08172,1
187,TRUE,TRUE,,P20309,0
187,TRUE,TRUE,,P08173,1
6000,TRUE,,,P36544,0
6000,TRUE,,,P22303,1
6000,TRUE,,,Q15822,0
6000,,TRUE,,P23979,0
6000,,TRUE,,Q92952,1
6000,,TRUE,,P70604,1
6000,,TRUE,,Q9H2S1,0
6000,,TRUE,,Q9UGI6,0
6000,,TRUE,,Q401N2,0
6000,,TRUE,,O95264,1
6000,TRUE,TRUE,,P46098,0
305,TRUE,,,P36544,1
305,TRUE,,,P22303,0
305,TRUE,,,P06276,0
305,TRUE,,,Q9Y5K3,1
305,TRUE,,,P49585,0
305,TRUE,,,O14939,1
305,TRUE,,,Q13393,1
305,TRUE,,,Q8TCT1,0
DB14006,TRUE,,,P36544,0
DB14006,TRUE,,,P22303,0
DB14006,TRUE,,,P06276,1
DB14006,TRUE,,,Q9Y5K3,1
DB14006,TRUE,,,P49585,1
DB14006,TRUE,,,O14939,0
DB14006,TRUE,,,Q13393,0
DB14006,TRUE,,,Q8TCT1,0
5310966,TRUE,,,P36544,1
5310966,TRUE,,,P17787,0
5310966,TRUE,,,Q15825,0
5310966,TRUE,TRUE,,P43681,1
5310966,TRUE,TRUE,,P32297,1
5310985,TRUE,,,P36544,0
26248,TRUE,,,P20815,1
26248,TRUE,,,P10635,0
26248,TRUE,,,P05177,1
26248,TRUE,,,P24462,0
26248,TRUE,,,P09917,0
26248,TRUE,,,P08684,1
26248,TRUE,,,P55055,1
26248,TRUE,,,Q13133,0
26248,TRUE,,,P11712,0
26248,TRUE,,,P05181,0
26248,TRUE,,,Q9HB55,0
3779,TRUE,,,P00441,0
3779,TRUE,,,P28482,1
3779,TRUE,,,P27986,0
3779,TRUE,,,O00459,0
3779,TRUE,,,Q92569,1
3779,TRUE,,,Q4ZHU6,1
3779,,TRUE,,P26255,1
3779,,TRUE,,P25962,0
3779,TRUE,TRUE,TRUE,P08588,0
3779,TRUE,TRUE,TRUE,P07550,0
3779,TRUE,TRUE,TRUE,P13945,1
9427,TRUE,,,P00441,1
9427,TRUE,,,P12758,1
49866839,TRUE,,,P00441,1
49866839,TRUE,,,P37062,0
49866839,TRUE,,,P0A793,0
49866839,TRUE,,,P48147,0
49866839,TRUE,,,O67040,1
49866839,TRUE,,,O53240,0
49866839,TRUE,,,P9WG35,1
208924,TRUE,,,P00441,1
3767,TRUE,,,P05177,0
3767,TRUE,,,P08684,1
3767,TRUE,,,P10632,1
3767,TRUE,,,P9WGR1,1
3767,TRUE,,,P9WIE5,1
3767,TRUE,,,P9WNX1,0
3767,TRUE,,,P33261,0
11790,TRUE,,,P05177,1
16682987,TRUE,,,P21796,0
16682987,TRUE,,,P63316,0
16682987,TRUE,,,P45880,0
16682987,TRUE,,,Q9Y277,1
92536013,TRUE,,,O00519,1
8193,TRUE,,,O00519,0
8193,TRUE,,,Q9I5I9,1
24892821,TRUE,,,O00519,0
25243828,TRUE,,,O00519,1
5359405,TRUE,,,P04798,1
5359405,TRUE,,,P35869,0
6918365,TRUE,,,P25103,1
6918026,TRUE,,,P25103,1
6918026,TRUE,,,P35346,1
6918026,TRUE,,,P30874,0
9821217,TRUE,,,P25103,0
5311449,TRUE,,,P25103,0
DB06634,TRUE,,,P25103,1
DB06634,TRUE,,,P08684,0
DB14019,TRUE,,,P25103,1
9294,TRUE,,,P23975,0
9294,TRUE,,,Q05940,1
9294,TRUE,,,P22303,1
9294,,,TRUE,P35368,0
9294,,,TRUE,P25100,1
9294,,,TRUE,P08913,0
9294,,,TRUE,P18089,0
9294,,,TRUE,P18825,1
9294,,,TRUE,P08588,0
9294,,,TRUE,P13945,1
9294,TRUE,,TRUE,P35348,0
9294,,TRUE,TRUE,P07550,1
4601,TRUE,,,P23975,1
4601,TRUE,,,Q9Y5Y9,1
4601,,,TRUE,Q12879,0
4601,,,TRUE,Q13224,0
4601,,,TRUE,Q14957,1
4601,TRUE,,TRUE,Q05586,0
4601,TRUE,,TRUE,O15399,0
4601,TRUE,,TRUE,O60391,0
4601,TRUE,,TRUE,Q8TCU5,0
4601,TRUE,,TRUE,P35367,0
2725,TRUE,,,P23975,0
2725,TRUE,,,P31645,1
2725,TRUE,,,Q01959,1
2725,TRUE,TRUE,TRUE,P35367,0
38521,TRUE,,,P23975,0
38521,,,TRUE,P35348,0
38521,,,TRUE,P35368,1
38521,,,TRUE,P25100,0
38521,,,TRUE,P08913,0
38521,,,TRUE,P18089,0
38521,,,TRUE,P18825,1
4762,TRUE,,,P23975,0
4762,TRUE,,,Q01959,1
68617,TRUE,,,P23975,1
68617,TRUE,,,Q01959,0
68617,TRUE,,,Q99720,0
68617,TRUE,,,O00264,1
68617,TRUE,,,Q7RTT9,0
68617,TRUE,TRUE,TRUE,P31645,0
34869,TRUE,,,P23975,0
34869,TRUE,,,P31645,0
2966,TRUE,,,P23975,0
DB06156,TRUE,,,P23975,0
DB06156,TRUE,,,P31645,0
DB06156,TRUE,,,Q01959,0
DB06333,TRUE,,,P23975,1
DB06333,TRUE,,,Q01959,0
DB06333,TRUE,,,P18031,0
DB13931,TRUE,,,P23975,1
DB13931,TRUE,,,O75116,1
DB13931,TRUE,,,Q13464,0
DB14754,TRUE,,,P23975,0
DB14754,TRUE,,,Q01959,0
66265,TRUE,,,P28335,0
66265,TRUE,,TRUE,P31645,0
54732242,TRUE,,,P41145,0
54732242,TRUE,TRUE,,P41143,0
54732242,TRUE,TRUE,TRUE,P35372,1
179340,TRUE,,,P41145,0
25030387,TRUE,,,P41145,0
9947999,TRUE,,,P31645,0
9947999,TRUE,,TRUE,P23975,0
9947999,TRUE,,TRUE,Q01959,0
DB05422,TRUE,,,P31645,0
4500,TRUE,,,P31645,0
4500,,TRUE,TRUE,P23975,1
25147644,TRUE,,,Q693P7,1
25147644,,TRUE,TRUE,P36544,0
4747,TRUE,,,P08913,0
4747,TRUE,,,P10275,0
4747,TRUE,TRUE,,P21728,1
4747,,,TRUE,P14416,0
4747,,,TRUE,P35348,0
4747,,,TRUE,P25100,1
4747,,,TRUE,P28223,1
4747,,,TRUE,P28335,1
4747,,,TRUE,P41595,1
4747,TRUE,,TRUE,P35368,0
5311017,TRUE,,,P08913,0
5311017,TRUE,,,P35348,0
5311017,TRUE,,,Q01959,1
5311017,TRUE,,,Q05940,0
2663,TRUE,,,P08913,0
2663,TRUE,,,P18089,1
2663,TRUE,,,P18825,1
2663,TRUE,,,P07550,0
2663,TRUE,,,P13945,0
2663,TRUE,,TRUE,P08588,0
DB11278,TRUE,,,P08913,1
DB11278,TRUE,,,P18089,0
DB11278,TRUE,,,P18825,0
DB11278,TRUE,,,P08588,1
DB11278,TRUE,,,P35348,0
DB11278,TRUE,,,P35368,0
DB11278,TRUE,,,P07550,0
DB11278,TRUE,,,P25100,0
DB11278,TRUE,,,P13945,0
10531,TRUE,,,P08913,0
10531,TRUE,,,P41595,1
10531,,TRUE,,P28566,0
10531,,TRUE,,P30939,1
10531,,TRUE,,P31388,1
10531,,TRUE,,P32305,1
10531,,TRUE,,P34969,0
10531,TRUE,TRUE,TRUE,P28221,1
10531,TRUE,TRUE,TRUE,P28222,1
3517,TRUE,,,P08913,0
3517,TRUE,,,P18089,0
53276,TRUE,,,P08913,0
53276,,TRUE,,O43526,1
4436,TRUE,,,P08913,1
4436,,TRUE,,Q5QD15,1
4436,,TRUE,,Q923Y7,1
4436,,,TRUE,P35368,1
4436,,,TRUE,P25100,1
4436,TRUE,,TRUE,P35348,1
5095,TRUE,,,P08913,0
5095,TRUE,,,P18089,1
5095,TRUE,,,P18825,0
5095,TRUE,,,P35348,0
5095,TRUE,,,P35368,0
5095,TRUE,,,P25100,0
5095,TRUE,,TRUE,P21917,1
5095,TRUE,TRUE,TRUE,P14416,0
5095,TRUE,TRUE,TRUE,P35462,1
2225,TRUE,,,P08913,1
2225,TRUE,,,P18089,1
2225,TRUE,,,P18825,0
2225,TRUE,,,P35348,0
2225,TRUE,,,P35368,0
2225,TRUE,,,P25100,0
2225,TRUE,,TRUE,Q13936,0
2225,TRUE,,TRUE,Q01668,0
2225,TRUE,,TRUE,Q13698,0
2225,TRUE,,TRUE,O60840,1
2765,TRUE,,,P08913,0
2765,TRUE,,,P18089,1
2765,TRUE,,,P18825,1
2765,TRUE,,,P35348,1
2765,TRUE,,,P35368,1
2765,TRUE,,,P25100,0
2765,,TRUE,,P23944,0
2368,TRUE,,,P08913,0
2368,TRUE,,,P18089,0
2368,TRUE,,,P18825,0
2368,TRUE,,,P08588,1
2368,TRUE,,,P48048,0
2368,TRUE,,,P07550,0
2368,TRUE,,,P13945,0
5282430,TRUE,,,P08913,1
5282430,TRUE,,,P18089,1
5282430,TRUE,,,P18825,1
5282430,TRUE,,,P35348,0
5282430,TRUE,,,P35869,1
5282430,TRUE,,,P35368,1
5282430,TRUE,,,P25100,1
DB11477,TRUE,,,P08913,0
DB11477,TRUE,,,P18089,1
DB11477,TRUE,,,P18825,0
3677,TRUE,,,P08913,1
3677,TRUE,,,P18089,0
3677,TRUE,,,P18825,0
3677,TRUE,,,P08588,1
3677,TRUE,,,P35348,0
3677,TRUE,,,P35368,0
3677,TRUE,,,P07550,1
3677,TRUE,,,P25100,1
3677,TRUE,,,P13945,0
4260,TRUE,,,P08913,1
4260,TRUE,,,P18089,1
4260,TRUE,,,P18825,0
4260,TRUE,,TRUE,P35348,1
4260,TRUE,,TRUE,P35368,0
4260,TRUE,,TRUE,P25100,0
3519,TRUE,,,P18089,1
3519,TRUE,,TRUE,P08913,1
15942713,TRUE,,,P18089,0
15942713,TRUE,,,P18825,1
15942713,TRUE,,,P41595,0
667484,TRUE,,,P18089,0
667484,TRUE,,,P47869,0
667484,TRUE,,,P34903,0
667484,TRUE,,,P48169,1
667484,TRUE,,,P31644,0
667484,TRUE,,,Q16445,1
667484,TRUE,,,P18505,1
667484,TRUE,,,P47870,1
667484,TRUE,,,P28472,0
667484,TRUE,,,O14764,0
667484,TRUE,,,P78334,1
667484,TRUE,,,Q8N1C3,1
667484,TRUE,,,P18507,0
667484,TRUE,,,Q99928,0
667484,TRUE,,,O00591,1
667484,TRUE,,,Q9UN88,0
667484,TRUE,,TRUE,P14867,0
11978813,TRUE,,,P18825,1
11978813,TRUE,,,P35368,1
11978813,TRUE,,TRUE,P08908,1
11978813,TRUE,,TRUE,P28223,0
11978813,TRUE,TRUE,TRUE,P14416,0
DB05936,TRUE,,,P29275,1
1676,TRUE,,,P0DMS8,0
1676,,,TRUE,Q9Y233,0
1676,,,TRUE,Q9NP56,0
1676,,,TRUE,Q9HCR9,1
1676,,,TRUE,P54750,0
1676,,,TRUE,Q14123,0
1676,,,TRUE,O00408,0
1676,,,TRUE,Q14432,0
1676,,,TRUE,Q13370,0
1676,,,TRUE,Q08493,1
1676,,,TRUE,Q08499,1
1676,,,TRUE,Q13946,0
1676,,,TRUE,O60658,0
1676,,,TRUE,Q01064,1
1676,,,TRUE,O95263,0
1676,TRUE,,TRUE,Q07343,0
1676,TRUE,,TRUE,P30542,0
1676,TRUE,,TRUE,P29275,0
1676,TRUE,,TRUE,P29274,1
1676,TRUE,,TRUE,P27815,1
9433,TRUE,,,P0DMS8,0
9433,TRUE,,,Q92769,0
9433,,,TRUE,P29275,0
9433,,,TRUE,Q9Y233,1
9433,,,TRUE,Q9NP56,0
9433,,,TRUE,Q9HCR9,1
9433,,,TRUE,P54750,0
9433,,,TRUE,Q14123,1
9433,,,TRUE,O00408,0
9433,,,TRUE,Q13370,1
9433,,,TRUE,P27815,1
9433,,,TRUE,Q07343,1
9433,,,TRUE,Q08493,1
9433,,,TRUE,Q08499,1
9433,,,TRUE,Q13946,0
9433,,,TRUE,O60658,0
9433,,,TRUE,Q01064,0
9433,,,TRUE,O95263,1
9433,TRUE,,TRUE,P30542,1
9433,TRUE,,TRUE,Q14432,1
6914273,TRUE,,,P21817,1
5411,TRUE,,,P21817,0
5411,TRUE,,,Q01118,1
5411,TRUE,,,Q92736,0
5411,TRUE,,TRUE,P35498,1
5411,TRUE,,TRUE,Q9UI33,1
5411,TRUE,,TRUE,Q14524,0
5411,TRUE,,TRUE,Q15858,1
5411,TRUE,,TRUE,Q99250,1
5411,TRUE,,TRUE,Q9NY46,1
5411,TRUE,,TRUE,P35499,1
5411,TRUE,,TRUE,Q9Y5Y9,0
5411,TRUE,,TRUE,Q9UQD0,1
3182,TRUE,,,P29274,0
3182,,,TRUE,P29275,0
3182,,,TRUE,Q9Y233,1
3182,,,TRUE,Q9HCR9,1
3182,,,TRUE,P54750,0
3182,,,TRUE,Q14123,0
3182,,,TRUE,O00408,0
3182,,,TRUE,Q14432,0
3182,,,TRUE,Q13370,1
3182,,,TRUE,O60658,1
3182,,,TRUE,Q01064,1
3182,,,TRUE,O95263,0
3182,TRUE,,TRUE,Q07343,0
3182,TRUE,,TRUE,Q08499,1
3182,TRUE,,TRUE,P30542,1
3182,TRUE,,TRUE,P27815,0
3182,TRUE,,TRUE,Q08493,0
3182,TRUE,,TRUE,Q9NP56,1
3182,TRUE,,TRUE,Q13946,1
DB14132,TRUE,,,P29274,1
56599306,TRUE,,,P42336,1
24989044,TRUE,,,P42336,0
24989044,TRUE,,,O00329,1
DB05552,TRUE,,,O00329,0
DB05552,TRUE,,,P48736,1
6852165,TRUE,,,O00329,0
6852165,TRUE,,,P48736,1
DB06479,TRUE,,,P27815,1
24316,TRUE,,,O00408,1
24316,TRUE,,,P10644,0
24316,TRUE,,,Q9UL51,0
2182,TRUE,,,Q14432,1
5287540,TRUE,,,Q13370,1
17754023,TRUE,,,Q13370,0
2153,TRUE,,,O76074,1
2153,TRUE,,,P09874,1
2153,TRUE,,,Q92769,1
2153,TRUE,,,Q99829,0
2153,TRUE,,,Q8TCT9,0
2153,TRUE,,,Q15155,0
2153,TRUE,,,Q7Z5B4,0
2153,TRUE,,,Q9Y4R7,0
2153,,TRUE,,P25099,0
2153,,TRUE,,P30543,0
2153,,TRUE,,Q60614,0
2153,,TRUE,,P0DMS8,0
2153,,TRUE,,P28647,0
2153,TRUE,TRUE,,P29274,0
2153,,,TRUE,Q9Y233,1
2153,,,TRUE,Q9NP56,0
2153,,,TRUE,Q9HCR9,0
2153,,,TRUE,P54750,1
2153,,,TRUE,Q14123,1
2153,,,TRUE,O00408,1
2153,,,TRUE,Q13370,1
2153,,,TRUE,Q08493,1
2153,,,TRUE,Q08499,1
2153,,,TRUE,Q13946,0
2153,,,TRUE,O60658,1
2153,,,TRUE,Q01064,1
2153,,,TRUE,O95263,0
2153,TRUE,,TRUE,Q07343,1
2153,TRUE,,TRUE,P27815,1
2153,TRUE,,TRUE,Q14432,0
2153,TRUE,TRUE,TRUE,P30542,1
2153,TRUE,TRUE,TRUE,P29275,1
5212,TRUE,,,O76074,1
5212,TRUE,,,P18545,1
5212,TRUE,,,Q13956,0
110634,TRUE,,,O76074,0
110634,TRUE,,,P18545,1
110634,TRUE,,,Q13956,0
447108,TRUE,,,O76074,1
447108,TRUE,,,O76083,1
447108,TRUE,,,Q03013,0
6918523,TRUE,,,O76074,1
24771758,TRUE,,,O76074,0
5531,TRUE,,,O76074,1
5531,TRUE,,,P51160,1
5531,TRUE,,,O76083,1
5531,TRUE,,,P16499,0
5531,TRUE,,,P35913,1
5531,TRUE,,,P09619,1
5531,,,TRUE,P24557,1
5531,TRUE,,TRUE,Q9Y233,0
5531,TRUE,,TRUE,Q07343,0
5531,TRUE,,TRUE,Q08499,0
5531,TRUE,,TRUE,P54750,1
5531,TRUE,,TRUE,Q01064,0
5531,TRUE,,TRUE,Q14123,0
5531,TRUE,,TRUE,P27815,1
5531,TRUE,,TRUE,Q08493,1
5531,TRUE,,TRUE,Q9NP56,0
5531,TRUE,,TRUE,O00408,1
5531,TRUE,,TRUE,Q14432,0
5531,TRUE,,TRUE,Q13370,1
5531,TRUE,,TRUE,Q9HCR9,1
5531,TRUE,,TRUE,Q13946,1
5531,TRUE,,TRUE,O60658,0
5531,TRUE,,TRUE,O95263,1
25229546,TRUE,,,Q13946,1
163884,TRUE,,,P09874,1
63306,TRUE,,,P09874,1
448889,TRUE,,,P09874,1
98487,TRUE,,,P09874,0
657038,TRUE,,,P09874,0
148140,TRUE,,,P09874,0
1511,TRUE,,,P09874,0
1720,TRUE,,,P09874,1
9925908,TRUE,,,P09874,0
448890,TRUE,,,P09874,1
DB09074,TRUE,,,P09874,1
DB09074,TRUE,,,Q9UGN5,1
DB09074,TRUE,,,Q9Y6F1,0
44819241,TRUE,,,P09874,1
44819241,TRUE,,,Q9UGN5,0
DB13877,TRUE,,,P09874,1
656652,TRUE,,,Q92769,1
656652,,,TRUE,Q9Y233,1
656652,,,TRUE,Q9NP56,0
656652,,,TRUE,Q9HCR9,0
656652,,,TRUE,P54750,1
656652,,,TRUE,Q14123,0
656652,,,TRUE,O00408,0
656652,,,TRUE,Q13370,1
656652,,,TRUE,Q07343,0
656652,,,TRUE,Q08493,0
656652,,,TRUE,Q08499,0
656652,,,TRUE,Q13946,1
656652,,,TRUE,O60658,1
656652,,,TRUE,Q01064,1
656652,,,TRUE,O95263,1
656652,TRUE,,TRUE,P30542,1
656652,TRUE,,TRUE,P29274,0
656652,TRUE,,TRUE,P27815,0
656652,TRUE,,TRUE,Q14432,1
53232,TRUE,,,Q92769,0
53232,TRUE,,,P20701,0
53232,,TRUE,,P51639,0
53232,,TRUE,,Q01237,1
53232,,TRUE,,O75469,0
53232,TRUE,TRUE,TRUE,P04035,0
54454,TRUE,,,Q92769,1
54454,TRUE,,,P20701,1
54454,,TRUE,,P51639,1
54454,TRUE,TRUE,TRUE,P04035,1
54687,TRUE,,,Q92769,1
54687,,TRUE,,P51639,1
54687,,TRUE,,Q9Y6L6,1
54687,TRUE,TRUE,TRUE,P04035,1
60823,TRUE,,,Q92769,0
60823,TRUE,,,P35869,0
60823,TRUE,,,Q14994,0
60823,TRUE,,,P27487,0
60823,,TRUE,,P51639,1
60823,TRUE,TRUE,TRUE,P04035,0
1548972,TRUE,,,Q92769,1
1548972,TRUE,,TRUE,P04035,0
57515973,TRUE,,,Q92769,1
57515973,TRUE,,,P33527,0
57515973,TRUE,,,Q9UBN7,0
57515973,TRUE,,,Q13547,1
57515973,TRUE,,,P56524,1
162955,TRUE,,,Q92769,0
162955,TRUE,,TRUE,P04150,0
49855250,TRUE,,,Q92769,0
49855250,TRUE,,,Q9UBN7,0
49855250,,TRUE,,Q969S8,0
49855250,,TRUE,,Q9UQL6,0
49855250,TRUE,TRUE,,Q13547,1
49855250,TRUE,TRUE,,O15379,1
54746,TRUE,,,P08588,1
54746,TRUE,,,P35368,0
54746,TRUE,,,P34969,1
54746,TRUE,,,P07550,1
54746,TRUE,,,P25100,0
54746,TRUE,TRUE,,P21728,0
54746,TRUE,TRUE,,P21918,0
54746,TRUE,TRUE,,P08908,1
54746,TRUE,TRUE,,P28223,1
54746,TRUE,TRUE,,P28335,0
54746,TRUE,TRUE,,P08913,0
54746,TRUE,TRUE,,P18089,0
54746,TRUE,TRUE,,P18825,1
54746,TRUE,TRUE,,P35348,1
54746,TRUE,TRUE,,P21917,0
54746,TRUE,TRUE,,P35462,0
54746,TRUE,TRUE,,P28221,0
54746,TRUE,TRUE,,P28222,1
54746,TRUE,TRUE,,P41595,0
54746,,,TRUE,P01236,1
54746,TRUE,TRUE,TRUE,P14416,0
3762,TRUE,,,P08588,0
3762,TRUE,,TRUE,P07550,0
5403,TRUE,,,P08588,0
5403,TRUE,,,P13945,1
5403,TRUE,TRUE,TRUE,P07550,1
5152,TRUE,,,P08588,0
5152,TRUE,,,P13945,1
5152,TRUE,TRUE,TRUE,P07550,0
3410,TRUE,,,P08588,0
3410,TRUE,,,P13945,1
3410,TRUE,TRUE,TRUE,P07550,1
2083,TRUE,,,P08588,0
2083,TRUE,,,P13945,0
2083,TRUE,TRUE,TRUE,P07550,1
60789,TRUE,,,P08588,1
60789,TRUE,,,P07550,0
60789,TRUE,,,P13945,0
3343,TRUE,,,P08588,0
3343,TRUE,,,P13945,1
3343,TRUE,TRUE,TRUE,P07550,0
4845,TRUE,,,P08588,0
4845,TRUE,,TRUE,P07550,0
2372,TRUE,,,P08588,1
2372,TRUE,,,P35348,0
2372,TRUE,,,P07550,1
2783,TRUE,,,P08588,0
2783,TRUE,,,P13945,0
2783,TRUE,,,P01375,1
2783,TRUE,,,P01138,1
2783,TRUE,,TRUE,P07550,1
1102,TRUE,,,P08588,0
1102,TRUE,,,P07550,1
1102,TRUE,,,Q16881,1
1102,TRUE,,,P23181,1
1102,TRUE,,,P0AFK9,0
1102,,TRUE,,P35561,1
1102,,TRUE,,P48050,0
71301,TRUE,,,P08588,0
71301,TRUE,,,P07550,0
71301,TRUE,,,P13945,1
46937143,TRUE,,,P08588,0
656909,TRUE,,,P08588,0
656909,TRUE,,,P09848,1
656909,TRUE,,,P9WQN9,0
656909,TRUE,,,O25927,1
71733,TRUE,,,P08588,0
71733,TRUE,,,P07550,1
71733,TRUE,,,P13945,1
47811,TRUE,,,P35348,0
47811,TRUE,,,P35368,1
47811,TRUE,,,P25100,1
47811,,TRUE,,P31388,1
47811,,TRUE,,P32305,1
47811,TRUE,TRUE,,P21918,1
47811,TRUE,TRUE,,P08908,1
47811,TRUE,TRUE,,P28223,1
47811,TRUE,TRUE,,P28335,1
